,crashed,crashed_std,merged,merged_std,mean_speed,mean_speed_std,max_speed,max_speed_std,mean_abs_jerk,mean_abs_jerk_std,closest_distance,closest_distance_std,mean_closest_distance,mean_closest_distance_std,mean_abs_jerk_merged,mean_abs_jerk_merged_std,closest_distance_merged,closest_distance_merged_std,mean_closest_distance_merged,mean_closest_distance_merged_std,mean_disruption,mean_disruption_std,max_disruption,max_disruption_std,total_disruption,total_disruption_std,disruption_time,disruption_time_std,time_taken,time_taken_std,time_to_merge,time_to_merge_std,clock_time_per_episode,clock_time_per_episode_std,clock_time_per_step,clock_time_per_step_std,ALT_A_WEIGHT,ALT_D_WEIGHT,ALT_J_WEIGHT,ALT_V_WEIGHT,AVOID_UNVISITED_STATES,A_WEIGHT,BASE_TRAFFIC_INTERVAL,BATCH_SIZE,CARS_AHEAD,CARS_BEHIND,CAR_LENGTH,CHECK_ROLLOUT_CRASH,CLIP_MAX_REWARD,CLIP_MIN_REWARD,CLIP_TARGETS,COMBINATION_MIN_DISTANCE,CRASH_MIN_S,CRASH_REWARD,CUDA,DESIRED_SPEED,DESIRED_TTC,DISCOUNT_FACTOR,DOUBLE_DQN,D_WEIGHT,EPS_DECAY_COEFFICIENT,EPS_DECAY_RATE,EPS_END,EPS_START,EVALUATION_EPISODE_LENGTH,EVALUATION_PERIOD,EVALUATION_TICK_LENGTH,FULL_LOG_DIR,FUTURE_S,FUTURE_T,GAMMA,GYM_ENVIRONMENT,INIT_MODEL_NAME,INVALID_ACTION_PENALTY,J_WEIGHT,LEARNING_RATE,LIMIT_DQN_SPEED,LOG_DIR,LOG_FILE,LOG_LEVEL,MAXIMUM_POSITIVE_JERK,MAX_EPISODE_LENGTH,MAX_NEGATIVE_ACCELERATION,MAX_POSITIVE_ACCELERATION,MAX_PREDICTED_DECELERATION,MAX_SPEED,MAX_START_SPEED,MERGE_POINT_X,MINIMUM_NEGATIVE_JERK,MIN_ALLOWED_DISTANCE,MIN_FOLLOW_DISTANCE,MIN_START_SPEED,MODEL_NAME,NORMALIZE_VECTOR_INPUT,NUM_EPISODES,NUM_EVALUATION_EPISODES,NUM_TRAINING_EPISODES,OTHER_CAR_SPEED,PER_ALPHA,PER_MAX_PRIORITY,PER_MIN_PRIORITY,RANDOMIZE_START_SPEED,REMEMBER_LAST_CHOICE_FOR_SWITCHING_COMBINED,REPLAY_BUFFER_SIZE,REWARD_FUNCTION,ROLLOUT_LENGTH,SEED,SENSOR_RADIUS,START_SPEED,START_SPEED_VARIANCE,START_UNCERTAINTY,STEP_SIZE,STEP_SIZE_HALF_PER_EPISODES,STOP_X,ST_TEST_ROLLOUTS,SUCCESS_REWARD,SYSTEM,S_DISCRETIZATION,TARGET_NET_FREEZE_PERIOD,TASK,TEST_ROLLOUT_STATE,TEST_ST_STRICTLY_BETTER,TICK_LENGTH,TIME_REWARD,TRAFFIC_DENSITY,TRAINING_EPISODE_LENGTH,TRAINING_STEPS_PER_EPISODE,TRAINING_TICK_LENGTH,T_DISCRETIZATION,UNCERTAINTY_PER_SECOND,USE_ACCELERATION_OF_OTHER_CARS,USE_ALTERNATE_TRAFFIC_DISTRIBUTION,USE_CYTHON,USE_DROPOUT,USE_FAST_ST_SOLVER,USE_GUI,USE_MIN_ALLOWED_DISTANCE_IN_COMBINED_SOLVER,USE_PRIORITIZED_ER,USE_SIMPLE_TRAFFIC_DISTRIBUTION,USE_SPEED_DIFFERENCE,VARY_TRAFFIC_START_TIMES,V_WEIGHT,WT_EFFICIENT,WT_SAFE,WT_SMOOTH,ST_DESCRIPTION,TRAFFIC_DESCRIPTION,TIME,percent st solver,percent st solver_std
20,0.0,0.0,0.998,0.0007064876369727207,7.776062189019807,0.015092689836641747,16.228274599429668,0.055438012002304485,0.8913958715011593,0.0032445798959759233,5.594541029686312,0.0046325232855950645,9.370881425164301,0.0262591230467646,0.8925246407322915,0.003226370345689939,5.5947803477718425,0.0046387905204853756,9.377033820543405,0.026221325714273103,0.4549433156505164,0.0015107023908523098,6.274785647473178,0.03021438488509302,12.046782230313365,0.043447580898696034,5.7609,0.03405029593356409,34.78660000000001,0.0730581924555434,34.65551102204409,0.056621836625333676,4.67353976533057,0.014642588668578491,0.02677879423318616,5.687460499155874e-05,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/cross_moderate_network_slow_traffic_2,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,cross_moderate_network_slow_traffic_2,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate2_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,201,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,False,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-26 01:00:02.203510-07:00,0.04760509508416271,0.000376348406388654
21,0.0,0.0,1.0,0.0,18.641173928579168,0.03159908768383115,23.693419968435563,0.02586270180189921,0.736900964083246,0.0033911694515914225,5.688559551671583,0.0054941843970760535,8.916192833210495,0.02244216115820056,0.736900964083246,0.0033911694515914225,5.688559551671583,0.0054941843970760535,8.916192833210495,0.02244216115820056,0.4610164310712684,0.005342436066365037,6.586034562333827,0.061754257550310325,3.7632719607474594,0.048264820581599054,0.8419500000000001,0.023544662604490424,14.42875,0.02761016913629712,14.42875,0.02761016913629712,11.965731298857252,0.04161039155039237,0.16434610630185706,0.00028854191029748405,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/combined_fast_2b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,combined_fast_2b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_fast2_extended,True,4000,100,150000,15.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,101,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-15.0-1.2-varying,2020-10-27 12:39:48.556158-07:00,0.0905547237006242,0.0010411473466808887
22,0.0,0.0,1.0,0.0,18.312384282070454,0.0286004531526704,23.789907213768053,0.02500406699413977,0.7992222712585881,0.0035981941628565814,6.052098464715399,0.011924468902634721,9.343536058111438,0.0261558729267416,0.7992222712585881,0.0035981941628565814,6.052098464715399,0.011924468902634721,9.343536058111438,0.0261558729267416,0.3459523781174361,0.004837799177314936,5.3839484692059685,0.06753866985085892,2.6962373755678937,0.03722231280856402,0.5885999999999999,0.011375405925284215,14.6427,0.02297740559314624,14.6427,0.02297740559314624,12.318801468398073,0.041439040053535485,0.16679149233691895,0.0003292901265490831,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/combined_fast_1b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,combined_fast_1b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_fast1_extended,True,4000,100,150000,15.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,100,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-15.0-1.2-varying,2020-10-27 12:59:45.628080-07:00,0.12453709606968365,0.0010842925753067503
23,0.0,0.0,1.0,0.0,14.781249014554374,0.018458952981381817,19.85714100199536,0.02668918401898583,0.5609150508669154,0.002072217820129759,5.932150085989576,0.006587503313736247,7.752140924717767,0.01441826495814056,0.5609150508669154,0.002072217820129759,5.932150085989576,0.006587503313736247,7.752140924717767,0.01441826495814056,0.2889699536401164,0.0037390110496564226,5.596108271115385,0.06605520820111678,3.191647599060031,0.040590265257866964,0.8299000000000001,0.011589222364712602,18.09285,0.022058079224850303,18.09285,0.022058079224850303,16.31318492631236,0.04647543423877108,0.17962547120431965,0.0003862165419283634,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/combined_moderate_3b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,combined_moderate_3b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate3_extended,True,4000,100,150000,11.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,102,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-11.0-1.2-varying,2020-10-27 17:32:37.845725-07:00,0.048855605286729456,0.0007407929987514198
24,0.0,0.0,1.0,0.0,14.507952491853384,0.01969014576215325,19.79389527075619,0.026367532506963262,0.6247416592040697,0.0027009231281927945,5.553211165130892,0.0065461913407029925,8.325368888395237,0.015524365711720209,0.6247416592040697,0.0027009231281927945,5.553211165130892,0.0065461913407029925,8.325368888395237,0.015524365711720209,0.4037481769621567,0.004137917680072689,6.4210473272340325,0.059200150019176064,4.735578274538724,0.05039645339694385,1.3304,0.013983305875607624,18.48855,0.02566372695255453,18.48855,0.02566372695255453,16.79239357648493,0.05004030788183027,0.18092213837083407,0.0003991922900052263,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/combined_moderate_2b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,combined_moderate_2b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate2_extended,True,4000,100,150000,11.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,101,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-11.0-1.2-varying,2020-10-27 18:04:01.316737-07:00,0.0794305327073024,0.0007322726782947176
25,0.0,0.0,1.0,0.0,14.227397526327955,0.022872433310122755,19.40812376060968,0.03307954026324098,0.6913042662037188,0.003759258129569401,5.736223818226768,0.0133950538189572,8.38574969861661,0.033085243549877394,0.6913042662037188,0.003759258129569401,5.736223818226768,0.0133950538189572,8.38574969861661,0.033085243549877394,0.34752373777627804,0.003706112014923553,6.022052588364521,0.06018382957128623,4.13883734147846,0.04576243841148251,1.28725,0.02389408067174352,18.917000000000005,0.035476645812414755,18.917000000000005,0.035476645812414755,17.591784567346213,0.06183836424286709,0.1848964484222218,0.00041770105899869127,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/combined_moderate_1b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,combined_moderate_1b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate1_extended,True,4000,100,150000,11.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,100,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-11.0-1.2-varying,2020-10-27 18:56:48.805485-07:00,0.07508849497434622,0.0007996589618846267
26,0.0,0.0,1.0,0.0,18.960518789293648,0.025780506185420188,24.371778312293035,0.026257926941096358,0.795737935930308,0.003094289529636129,5.440539075301894,0.002957824887256854,8.25826165791921,0.018511404597785792,0.795737935930308,0.003094289529636129,5.440539075301894,0.002957824887256854,8.25826165791921,0.018511404597785792,0.3376180743406634,0.004357919673372184,6.1293363640690055,0.06524779446136945,2.634583449026,0.0346679059344144,0.5588000000000001,0.011687591280819452,14.112900000000002,0.018856226738711686,14.112900000000002,0.018856226738711686,9.651723589453846,0.030422626101984387,0.13592387896168562,0.00030129867038871733,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/combined_fast_3b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,combined_fast_3b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_fast3_extended,True,4000,100,150000,15.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,102,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-15.0-1.2-varying,2020-10-28 00:20:58.480012-07:00,0.04524397482788055,0.0007283314408204425
27,0.0,0.0,1.0,0.0,18.29510442133636,0.02526331219490469,24.144443132470172,0.017566865133857242,0.842473041492455,0.002463022613396789,6.3578583813882235,0.011630914199743356,9.620046611103897,0.016907558714124537,0.842473041492455,0.002463022613396789,6.3578583813882235,0.011630914199743356,9.620046611103897,0.016907558714124537,0.20988125015652184,0.0035129457430702928,3.3548621447505487,0.05999986146671906,1.7200800713032804,0.0273140279466682,0.8130999999999999,0.01215088509130613,14.63085,0.01972148076529483,14.63085,0.01972148076529483,11.153902365995862,0.033083332460802896,0.15157979183343862,0.000301011698881462,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/cross_moderate_network_fast_traffic_2b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,cross_moderate_network_fast_traffic_2b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate2_extended,True,4000,100,150000,15.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,201,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-15.0-1.2-varying,2020-10-28 06:36:17.992924-07:00,0.06888202552413472,0.0008280392190261728
28,0.0,0.0,1.0,0.0,17.397029709712363,0.023335790365125498,22.431739135567337,0.022142165964302414,0.8036890832931454,0.0027257546412124576,6.713019663758218,0.019627747364812303,8.786675012546612,0.0306601839601144,0.8036890832931454,0.0027257546412124576,6.713019663758218,0.019627747364812303,8.786675012546612,0.0306601839601144,0.1104684727663896,0.00315980139216982,1.8229036530388667,0.0522763094483942,0.9971451570189354,0.030863864371169406,0.5108,0.016342050227906316,15.3712,0.022610295140966,15.3712,0.022610295140966,11.701931515935984,0.038244628220159664,0.1513717248241956,0.0003393500099482463,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/cross_moderate_network_fast_traffic_1b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,cross_moderate_network_fast_traffic_1b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate1_extended,True,4000,100,150000,15.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,200,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-15.0-1.2-varying,2020-10-28 07:11:40.168678-07:00,0.07242032077093287,0.0012277026568216134
29,0.0,0.0,1.0,0.0,17.322075906975883,0.02661452906134398,22.15561321132163,0.023901798018865744,0.6511425092804809,0.002217287572289928,6.051344604887358,0.008435030079783109,7.918385081104757,0.0219263578699906,0.6511425092804809,0.002217287572289928,6.051344604887358,0.008435030079783109,7.918385081104757,0.0219263578699906,0.07618356564570633,0.0024258177835651987,1.1617794120990763,0.04055454159177727,0.6380494896040636,0.01919774028698798,0.4685,0.011505869535086848,15.47825,0.024358162171869573,15.47825,0.024358162171869573,11.34623165083918,0.04876478059421785,0.14511661617770005,0.0004618049566751736,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/cross_moderate_network_fast_traffic_3b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,cross_moderate_network_fast_traffic_3b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate3_extended,True,4000,100,150000,15.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,202,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-15.0-1.2-varying,2020-10-28 07:58:59.283814-07:00,0.03248111862075273,0.0007201059236857084
30,0.00125,0.0005587373460360996,0.99875,0.0005587373460360996,9.697299847425436,0.021931256077380768,19.055213463991784,0.06604876335698727,1.1833771910756579,0.005354681000487295,6.40473414359039,0.01862083811085519,11.442257677467122,0.0960645530403817,1.1832926438224194,0.005360471026045429,6.40597791694445,0.018635273352828958,11.443026608716233,0.0961818917518476,0.2905038802851657,0.0019188210946870688,5.762228264245112,0.03785566333026414,6.202315326977577,0.049382006158829816,4.06225,0.053966302678905176,28.0301,0.06891103453127115,28.036745932415517,0.0689212727654755,20.97084098755862,0.1271058022625279,0.14785426478186378,0.0007079146858326483,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/cross_moderate_network_slow_traffic_1b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,cross_moderate_network_slow_traffic_1b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate1_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,200,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-29 00:03:10.270978-07:00,0.10706771797931146,0.0008679766737386952
31,0.68325,0.007356520167323886,0.30325,0.007268807898621806,18.668446835383968,0.04702232624346804,22.813102610998612,0.04223108190911898,0.5412663212467611,0.004241764649303381,3.886295647546256,0.03526969011229558,5.474125286926341,0.06415521545735353,0.7725848736222443,0.00805605187968759,5.760405888149887,0.06803482414924387,10.741627627789695,0.07293498537844323,0.1448069556695236,0.004678160754261176,1.6521495142300446,0.05191966248109287,1.201133269180892,0.037973210254156425,0.3516472377090725,0.01216780262567148,12.562500000000002,0.16747519345445058,14.990931574608407,0.03681881330898693,0.5807232878954964,0.006631387191377164,0.009332432364154972,3.170946794388472e-05,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/ddpg_moderate_network_fast_traffic_1,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,ddpg_moderate_network_fast_traffic_1,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate1_extended,True,4000,100,150000,15.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,300,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_DDPG,True,False,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-15.0-1.2-varying,2020-10-29 02:06:40.064857-07:00,,
32,0.17225,0.005971088497875607,0.82775,0.005971088497875607,19.114356515634913,0.030010733047156214,24.134441784224315,0.017249851703529526,0.7053189678391499,0.002402939483018653,5.508910257217812,0.038166251742327705,8.089162902394207,0.05527704366107833,0.7306123653170531,0.002588689439961006,6.3451255631177546,0.029187414999110782,9.457537606322301,0.033605580796616616,0.2543438681104386,0.004775490951790657,3.825696708353372,0.06843119950754482,1.9572939909211924,0.03622697573891625,0.42235,0.008584639968329859,13.355250000000002,0.035442995229702484,14.231712473572935,0.0205033338450506,0.659027907841606,0.002848620916229502,0.009833476411579356,3.193207355121258e-05,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/ddpg_moderate_network_fast_traffic_2,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,ddpg_moderate_network_fast_traffic_2,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate2_extended,True,4000,100,150000,15.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,301,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_DDPG,True,False,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-15.0-1.2-varying,2020-10-29 02:12:25.974657-07:00,,
33,0.18825,0.006181629033626762,0.81175,0.006181629033626762,17.86388972880393,0.03236913995136871,22.1905049187373,0.02541775475103406,0.5538192164884914,0.002576374834369979,5.259253251507472,0.02794384549164066,7.406170531076031,0.045251937644760376,0.557969808851104,0.002547651433962396,5.908462203047852,0.017336210061745738,8.533790056107032,0.02826192211363591,0.09654097800376002,0.003854585010998194,1.3533218669422902,0.04975146607770077,0.7564054746854321,0.02988700135348205,0.20915,0.00774251612939899,14.2612,0.04231023728419354,15.29300893132122,0.02965372673299656,0.7017754623520596,0.00315197108667834,0.009798741982154954,3.1254249005429465e-05,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.999,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/ddpg_moderate_network_fast_traffic_3,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,ddpg_moderate_network_fast_traffic_3,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate3_extended,True,4000,100,150000,15.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,302,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_DDPG,True,False,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-15.0-1.2-varying,2020-10-29 02:15:46.443999-07:00,,
34,0.0,0.0,1.0,0.0,10.955264930827408,0.010190436415949279,21.406546449268838,0.015822287479489175,1.19572643714302,0.002842627386506359,6.626918225617894,0.01821280569976531,10.95890857142508,0.03259706459884512,1.19572643714302,0.002842627386506359,6.626918225617894,0.01821280569976531,10.95890857142508,0.03259706459884512,0.3656560944262865,0.0009470418930749416,6.061413755975252,0.03474405715785621,6.589266870019169,0.017596698187813873,3.02915,0.01618689510895518,24.40375,0.022308706909545298,24.40375,0.022308706909545298,15.096722859647038,0.04077758215358343,0.12336979016663956,0.00027746837171705943,0.01,0.05,0.1,0.0001,True,10.0,1.2,50,2,2,5.0,True,10,-20,True,5.1,20,-10,True,30.0,3,0.9990000000000001,True,10.0,0.25,30000,0.1,1.0,50,2000,0.2,runs/cross_moderate_network_slow_traffic_3b,150.0,5.0,1.0,sumo-jerk-continuous-v0,,0.0,10.0,0.0002,False,cross_moderate_network_slow_traffic_3b,out.log,20,5.0,100,-6.0,4.5,-4,30,25,-50,-5.0,5,3,5,runs/ddpg_moderate3_extended,True,4000,100,150000,7.0,0.5,4.0,1e-06,True,False,50000,Slotted Jerk,5,202,125,15,5,0.0,0.01,20000,65,5,10,Linux,0.05,500,EVALUATE_COMBINED_DDPG,True,True,0.2,-0.1,low,50,8,0.2,0.3,0.0,True,False,True,False,True,False,True,True,True,True,True,0.5,0.01,0.1,0.1,st-0.5-10.0-10.0-10.0-5-20-0.0-0.0,uniform-7.0-1.2-varying,2020-10-29 02:16:27.281102-07:00,0.04782467471639743,0.0004253783864390804
